N,P,K,temperature,humidity,ph,rainfall,label
20,79,21,24.018609898030896,19.789802985769125,5.830778623222343,107.23419676928268,Kidneybeans
14,72,24,24.535122906817598,22.555374134814496,5.754377394100549,103.82320302861375,Kidneybeans
23,73,15,24.070400263518675,20.679030888171567,5.794182985004467,68.01086719542573,Kidneybeans
32,77,16,19.924811502498116,18.61021806385233,5.75932839672714,65.27479869120718,Kidneybeans
28,66,23,17.758030062151974,22.878744387263385,5.977589172769923,97.0027091757531,Kidneybeans
21,68,15,15.280020974575953,20.736925268024763,5.6275166666984395,66.34199859463274,Kidneybeans
13,77,20,23.827974986002395,19.312984888505927,5.932236092713046,87.59404474228407,Kidneybeans
32,55,16,24.57399427242226,20.640733297252737,5.911773774413545,91.68345776581668,Kidneybeans
15,74,21,17.13876317270851,24.929801710739405,5.977770910527605,146.53121854666796,Kidneybeans
36,72,22,22.80648269628074,19.2451955665864,5.609035610293637,69.00997111940733,Kidneybeans
37,60,24,21.19835531750593,24.848158143908776,5.5396700825731005,78.05934098295187,Kidneybeans
14,68,24,19.959086886335076,23.955321313800177,5.799965678653194,102.84522704111622,Kidneybeans
37,68,24,22.62475426479856,24.95474734397233,5.7993364262251745,78.79948614444615,Kidneybeans
11,75,24,17.584316117247873,24.729303006410255,5.514900258845206,69.91488647086369,Kidneybeans
28,72,22,16.99219442752731,21.975235400642497,5.582462974854458,86.73281803062629,Kidneybeans
37,79,22,21.405654085161405,19.072130636606303,5.882340488568631,60.9027941499961,Kidneybeans
24,69,21,19.34524152282701,20.173972159630495,5.65725642032776,78.50609195070763,Kidneybeans
30,73,21,23.425948284692716,23.843390631731786,5.926324063239406,127.08398163654202,Kidneybeans
15,74,21,20.86824041371068,20.495096137752675,5.553984247403976,105.11550551709686,Kidneybeans
28,64,20,23.16262964555129,19.908121392076513,5.59197431010787,120.52866261286853,Kidneybeans
20,70,19,22.347913788932964,23.673364311471246,5.515809258009639,99.80921885095398,Kidneybeans
11,61,24,15.399838126258382,24.829557336481102,5.7440736520035465,93.87792769082354,Kidneybeans
11,75,17,19.151715479272315,24.255265226045363,5.933515220190451,61.29270630360463,Kidneybeans
14,66,20,23.986981600177067,22.604476459606246,5.957485352266488,108.98191765623191,Kidneybeans
32,59,22,18.930341215481853,22.800160693761256,5.601524412093894,133.72670162323277,Kidneybeans
20,58,19,16.348153400570776,18.95693274974079,5.958758612561789,104.64483682641429,Kidneybeans
34,75,23,15.840322302136219,22.605985558689685,5.772681562721798,71.83232367817028,Kidneybeans
31,59,23,24.350036996564896,23.305260341469292,5.574073101086956,90.7497369216548,Kidneybeans
21,61,24,23.194624533836787,19.555525390411425,5.9996847668439575,74.27249264415055,Kidneybeans
36,71,17,24.961543747931348,21.636731803990706,5.985323213038186,127.59246287402699,Kidneybeans
25,69,20,15.757235734619414,24.533104636353745,5.559044566848966,120.8592275940556,Kidneybeans
20,74,18,20.079788722641066,19.909137636439326,5.930287996597665,80.24710958709454,Kidneybeans
14,75,17,19.57219588016003,24.88644556531873,5.937460268110278,104.02377794249375,Kidneybeans
28,60,21,24.703324166834193,19.806280196293528,5.980192895373398,114.07223597687118,Kidneybeans
32,64,20,17.51047508413572,21.509610923015963,5.887532114051236,128.10836924259286,Kidneybeans
37,59,19,17.29981241977957,20.68441689552349,5.663271741412197,116.25182331545638,Kidneybeans
24,74,21,15.415724727053604,21.92471785997203,5.92144040691403,112.36728477271902,Kidneybeans
24,65,17,16.95782598669088,24.419842200581208,5.848524819785039,84.4730492952986,Kidneybeans
34,60,23,22.330972868780435,22.93117606487729,5.620922029576511,73.53080363477487,Kidneybeans
10,66,21,16.30273977546458,22.701906845121087,5.574070549888259,111.32289396802213,Kidneybeans
16,73,15,17.610695104679426,22.253644642552217,5.656370397196471,144.82641501492822,Kidneybeans
37,75,15,19.385202525329234,20.512377929808736,5.899358570116657,121.55016566480873,Kidneybeans
20,57,16,23.906902217666502,20.622784875975004,5.654762227337446,127.37854196577976,Kidneybeans
19,75,23,20.490601442372324,20.57461368394274,5.536729611274998,84.39597269769453,Kidneybeans
14,69,24,22.92623485867774,19.11842192240302,5.608711922670249,130.28607005693033,Kidneybeans
12,77,16,19.172412790979628,19.222726393766592,5.724081248101648,118.46736740961914,Kidneybeans
16,67,17,21.169974621259662,18.74683924820965,5.908354548222599,146.7588272848664,Kidneybeans
30,74,23,17.11425591909636,23.67955014103493,5.673463004741854,81.39384873498932,Kidneybeans
38,69,19,18.49776291125298,21.349347905071923,5.722352543725242,91.13717944352487,Kidneybeans
24,66,24,19.19356246622076,18.215470894343213,5.791503935063197,102.35628756600468,Kidneybeans
12,64,20,20.121701870521374,23.471640655220845,5.979580754693877,108.00806180654291,Kidneybeans
37,69,16,20.42860561506532,19.699028802144614,5.70085304459068,137.86451461144185,Kidneybeans
21,57,16,24.183543896864457,21.456637215408882,5.571527326807013,142.9800549871649,Kidneybeans
34,55,20,17.827353533292147,21.401302265477632,5.981235865524812,148.9707643430031,Kidneybeans
15,66,16,19.861839995153836,24.78968150863927,5.924412454474738,139.00861328255198,Kidneybeans
30,77,19,17.563587646366265,20.68297147502003,5.876390477722856,139.87182613733256,Kidneybeans
18,79,15,16.238579191736516,23.98417034632758,5.758747285539254,145.30810540180772,Kidneybeans
35,66,24,17.036385081628232,19.520025759339536,5.737613723747746,102.87261645231837,Kidneybeans
27,67,22,21.137844786656107,22.717570773135556,5.731463060088066,112.82357251887221,Kidneybeans
33,66,22,21.278042946413457,19.480499106192653,5.663269823692467,112.60235273889231,Kidneybeans
26,64,23,24.358819208535838,18.534610699663467,5.821800015103802,90.41749755899241,Kidneybeans
10,73,15,24.43892468696044,24.82848480067475,5.662196605682254,141.6060853454012,Kidneybeans
32,59,23,16.422201546170058,20.355676554866896,5.648807042397481,71.31154008753633,Kidneybeans
23,79,22,21.51854193118934,24.814599770216095,5.562311879427136,123.27276176835369,Kidneybeans
27,73,22,15.587305413716697,23.557403792363083,5.969799543950855,111.36536627512601,Kidneybeans
12,66,20,19.49770019237063,22.576219046173907,5.648897498804526,106.16716058514952,Kidneybeans
33,73,15,18.23160517459119,23.438426328999963,5.768627990707374,127.85226302785662,Kidneybeans
30,64,24,20.80338869246306,21.89493393125055,5.944812761700091,64.94180674480424,Kidneybeans
26,67,15,16.280890902571173,21.998149421670618,5.8003956682812445,98.6224864194948,Kidneybeans
24,70,16,20.296097781687447,24.709291544261344,5.543378113405873,113.78311576155544,Kidneybeans
36,74,21,15.68908854229081,22.94948806481601,5.6800650244172965,149.1324268001278,Kidneybeans
33,70,16,22.616833352897398,23.82092398364705,5.84467846406837,148.54689755476065,Kidneybeans
33,74,15,16.74901619236679,21.89515262717124,5.914399454998287,85.42732717638052,Kidneybeans
25,59,24,21.13022737107432,19.778607911570266,5.688578002780147,126.01598204292644,Kidneybeans
34,69,24,20.384406619162153,19.87881644503958,5.692425820262492,122.99534042312365,Kidneybeans
30,58,18,20.868406309790657,21.45585418178419,5.920370070652307,111.71261062486676,Kidneybeans
39,67,23,20.202033750488066,16.519012968584253,6.572379885630719,125.40408562869125,Pigeonpeas
35,67,16,24.923586782894652,12.260726614001246,6.047988813013115,141.16633497286486,Pigeonpeas
25,72,16,18.628554901342902,11.060766022948801,5.201150980654552,179.47651410172375,Pigeonpeas
10,73,18,27.632508741322425,10.199528843285337,6.688935290652971,105.99490487941522,Pigeonpeas
14,70,23,27.563296894017352,19.31099778080264,5.5716265619231065,165.77706409274322,Pigeonpeas
16,70,15,34.157087077980705,12.700807406885104,6.106408198380322,122.33805027335097,Pigeonpeas
35,65,20,28.460326676617456,10.255802201339725,5.385892905441675,131.53231857533441,Pigeonpeas
28,74,23,26.32953019778904,16.833024850563646,5.08291860883238,174.26080101950583,Pigeonpeas
13,77,24,20.595377618616606,18.94380875169498,5.187052686494504,111.6208602917114,Pigeonpeas
35,72,16,25.54384529183792,12.280662421833101,6.418376518076434,174.77609541497026,Pigeonpeas
31,64,18,31.904808393532278,18.103357624174762,4.950428878846643,137.1224967223454,Pigeonpeas
11,74,18,22.585124571902842,14.597454998087304,6.955230716828103,93.84468180657491,Pigeonpeas
16,60,22,24.851237699424466,14.955564454467353,6.675027920096866,177.20200464018947,Pigeonpeas
13,57,24,23.247874474230308,19.585195793785864,6.475741409869421,111.55504707096686,Pigeonpeas
23,68,17,33.44825468552308,13.631781841078148,5.570941868123023,159.74595229530007,Pigeonpeas
39,77,19,28.471333943258962,15.121555485025864,6.604941270325462,144.90128260644195,Pigeonpeas
36,69,22,27.10763850744891,19.44502835456364,4.703556672469,105.84045788642693,Pigeonpeas
38,55,17,27.002642677358217,14.136749067649978,6.041730353464455,172.06742080287282,Pigeonpeas
12,57,18,30.829590391555953,11.915317126627542,6.6625909178401415,124.64267593109626,Pigeonpeas
14,67,21,27.614109070864565,16.13554113777415,4.620395227999688,100.34281125550785,Pigeonpeas
18,63,21,29.089446655964135,13.306367576748766,4.929529296499952,153.00657251891724,Pigeonpeas
37,76,21,19.84351339366663,15.296266403177167,4.845811847140877,134.21343067745912,Pigeonpeas
15,58,16,33.933310121368336,10.514265266635231,5.341189428282843,146.87931685316832,Pigeonpeas
31,75,15,22.231892768023176,14.444846103968665,5.251994102345368,126.65979956697552,Pigeonpeas
30,73,16,25.056516784435495,13.249251035927298,4.89804053964477,170.41629312501362,Pigeonpeas
26,67,18,23.67875293561903,15.858366695425694,6.835684917358078,136.92019610141227,Pigeonpeas
16,61,20,34.25889464442774,17.17878367646311,4.505585532184521,161.26533642253102,Pigeonpeas
35,70,20,18.556750954868157,14.668279943232232,4.585407449853417,122.48383639893026,Pigeonpeas
33,60,16,19.35744708232526,17.147215590279774,4.87298509036187,164.9218617779475,Pigeonpeas
16,62,19,29.326345749601167,15.869714926628006,6.892572163746733,98.25249365519753,Pigeonpeas
28,76,24,19.76021739277353,15.78678568842038,4.5896157256169055,99.03973593748627,Pigeonpeas
23,59,17,32.319039878820085,12.466285055850616,5.304993391080656,137.37036601814873,Pigeonpeas
38,68,19,30.434171452906863,17.51356115047213,5.842581462138014,117.17569805771737,Pigeonpeas
23,72,17,25.25828887530766,11.49686825668679,5.846293730148631,116.08854893851574,Pigeonpeas
37,78,20,26.194483084786803,16.626803556100697,4.891723179431049,163.04517105991366,Pigeonpeas
24,69,18,26.943748578643508,10.570807222151483,6.207597004629544,149.4640805822482,Pigeonpeas
15,72,24,22.791042538674606,17.58333533733237,6.722381671824831,142.19768152466384,Pigeonpeas
25,60,20,25.300478189729674,11.525651485494597,6.363041488934304,126.97735633511064,Pigeonpeas
14,79,18,30.522835708783546,18.31605823418777,5.2788280459803065,150.92206595422618,Pigeonpeas
25,61,15,22.018918599589334,16.210971758063003,6.570425379022767,130.71191361080335,Pigeonpeas
33,69,24,26.064666997600586,14.27671114453012,6.321754830053699,111.9718326866464,Pigeonpeas
28,61,17,34.86640213185475,19.042676634688352,5.9758144280903345,121.77650875591712,Pigeonpeas
11,60,16,26.78445314932309,17.90422708203126,6.414908308321421,147.03691010872666,Pigeonpeas
22,66,23,28.08502859126463,15.81590637037286,5.277213988648362,98.1035828367652,Pigeonpeas
37,58,20,33.83624764173088,11.17964415803404,6.865145690549744,143.2644844540672,Pigeonpeas
16,59,20,25.571725292598956,10.201919505352134,6.24428493654885,173.28903976810227,Pigeonpeas
34,63,19,24.29693390844489,19.696496253603595,4.711023268028612,98.85143504460268,Pigeonpeas
36,69,19,26.986279893177404,19.135181680201924,6.159251916190866,154.95538452116472,Pigeonpeas
25,62,20,28.771697253389302,19.15299696087945,6.476827159954185,103.67917624831388,Pigeonpeas
11,61,17,22.54154733977181,10.149343477570723,4.502286560865161,123.22578363291078,Pigeonpeas
29,72,15,30.203663302140264,14.544510248076087,6.114387988343749,135.45329205484865,Pigeonpeas
29,64,19,26.543417240924324,19.649390703544125,6.597818114330144,169.2257797838467,Pigeonpeas
26,69,17,24.557314106820844,10.134922772583517,5.979002617810079,116.98547239964977,Pigeonpeas
35,68,22,29.65708343108484,13.633176043523395,6.102114630133652,133.69375561812654,Pigeonpeas
11,66,17,22.99036923625649,13.721490052200352,5.853444168121275,97.11340645386436,Pigeonpeas
18,66,16,18.10729254891655,14.975951058320444,5.471659862643523,133.62652968313319,Pigeonpeas
29,68,15,33.28551123351788,13.316114572096517,5.046387033886276,177.77531662860594,Pigeonpeas
12,57,18,24.27361898551092,12.033763279828342,4.601448997082601,146.67311774873497,Pigeonpeas
15,59,18,21.752362979584436,15.72308055315926,6.914427886611636,143.7227977163449,Pigeonpeas
37,58,23,25.982181743445853,12.32531218450294,5.569988568626989,105.70734095267777,Pigeonpeas
16,67,15,20.86723660320098,19.613036979250925,5.548638758184279,168.16672445926633,Pigeonpeas
17,79,19,27.47127771769142,10.685399925512602,6.187779571828574,150.43305640368197,Pigeonpeas
11,57,15,24.90173190535426,14.899395978512032,6.629575039111146,112.10829692249922,Pigeonpeas
18,60,18,33.8218245729614,18.96596266217621,5.487650302810557,98.89365374222717,Pigeonpeas
23,59,20,29.438874148123638,18.43893771928971,5.42174224419516,90.31828410412577,Pigeonpeas
33,71,15,33.27315725410353,11.586424223101515,5.543702749659893,140.56015607012105,Pigeonpeas
33,63,23,31.621940605018725,15.31872548249595,5.660048378481553,133.31546214143606,Pigeonpeas
12,75,18,32.90531460375641,18.20798163960776,6.323838543574179,107.79779727914078,Pigeonpeas
13,63,21,22.82958007453374,14.91140166099704,6.5991841911347695,134.54710666071554,Pigeonpeas
30,75,18,23.646004402011375,16.284409182864163,5.746271784871718,108.7498921147916,Pigeonpeas
35,55,20,22.05143060346811,15.714063029193756,5.1605300731304355,169.23027953512803,Pigeonpeas
28,76,24,24.914269017412717,17.29801412805216,5.909981045947301,91.6200430068925,Pigeonpeas
18,73,18,34.50425147913723,17.038613188280145,6.795424650863907,131.58403384357285,Pigeonpeas
34,74,19,27.848736173568106,12.86877098553515,5.276010603299802,176.5741428719356,Pigeonpeas
13,55,22,24.716596036167118,18.68635845653603,6.873385088201136,122.36586586914801,Pigeonpeas
23,56,16,28.938896081296672,18.37259145120333,6.919831469590871,121.9874111638748,Pigeonpeas
38,67,22,19.965873546104472,11.30050211720687,4.837879366466789,138.1786008661226,Pigeonpeas
32,71,20,25.29906054556293,10.324086228402814,4.9530167691845755,103.51694450485319,Pigeonpeas
33,69,16,20.334591971300295,18.98972900221114,6.5015697184881684,133.15969437145418,Pigeonpeas
25,67,22,27.228724199345663,10.30796209811431,5.1677105203913065,157.2216263572301,Pigeonpeas
10,60,21,22.088902516869734,11.01434849379907,6.532854707686501,151.05110214899884,Pigeonpeas
23,67,21,18.600639958064136,16.562173167274327,5.387194664985997,105.24322209344125,Pigeonpeas
31,60,23,24.75790407656655,14.979006886634307,4.859678047895683,139.95252780697905,Pigeonpeas
10,57,20,21.921914720520547,19.39294442499397,5.047339624635583,115.72584992208938,Pigeonpeas
23,72,22,19.506617931349645,18.536981804625096,4.659666923839277,176.8622950235112,Pigeonpeas
10,76,21,28.92416677951576,18.524876126552503,5.733799335352479,177.0502053609877,Pigeonpeas
36,65,22,33.7436253234361,12.89753682290256,5.255631207663207,109.20514642170329,Pigeonpeas
37,58,20,19.147868504950427,19.427407657680767,4.987426170890682,123.33834084349253,Pigeonpeas
10,63,18,31.87845662322969,10.142691835581877,4.671165372189119,139.34717457520594,Pigeonpeas
26,79,17,25.65795769775367,12.043361550445168,5.424526236698641,121.80996274406391,Pigeonpeas
14,59,16,19.409275796102445,18.661887434441127,5.249610964789303,109.3701700616756,Pigeonpeas
11,55,17,23.33947377636871,19.409319432935433,5.88248877491486,167.47348449486896,Pigeonpeas
26,59,22,22.54225415579918,16.668548731350533,6.666648735923749,94.80126336503047,Pigeonpeas
18,79,22,19.76415287292158,19.634431228125834,6.038768799652274,141.3486036963339,Pigeonpeas
13,73,21,23.788515998585012,14.029281922539983,5.216171725711935,177.00502799210622,Pigeonpeas
